"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2020","1,539.3","1,527.6","1,544.5","1,498.1","","0.53%"
"10/01/2020","1,531.2","1,508.6","1,531.9","1,508.6","","1.56%"
"09/30/2020","1,507.7","1,504.8","1,528.0","1,498.3","","0.20%"
"09/29/2020","1,504.7","1,510.2","1,512.2","1,492.5","","-0.37%"
"09/28/2020","1,510.3","1,477.4","1,514.3","1,477.4","","2.40%"
"09/25/2020","1,474.9","1,451.0","1,479.0","1,445.7","","1.59%"
"09/24/2020","1,451.8","1,450.8","1,474.0","1,432.6","","0.02%"
"09/23/2020","1,451.5","1,497.0","1,504.0","1,451.4","","-3.04%"
"09/22/2020","1,497.0","1,486.1","1,497.8","1,474.5","","0.79%"
"09/21/2020","1,485.3","1,533.9","1,533.9","1,470.4","","-3.35%"
"09/18/2020","1,536.8","1,544.3","1,556.4","1,519.8","","-0.38%"
"09/17/2020","1,542.6","1,550.1","1,550.1","1,526.5","","-0.63%"
"09/16/2020","1,552.3","1,539.3","1,572.1","1,539.3","","0.92%"
"09/15/2020","1,538.2","1,538.5","1,551.0","1,535.6","","0.08%"
"09/14/2020","1,537.0","1,499.4","1,538.5","1,499.4","","2.65%"
"09/11/2020","1,497.3","1,508.8","1,516.0","1,484.9","","-0.70%"
"09/10/2020","1,507.8","1,526.9","1,543.4","1,507.7","","-1.23%"
"09/09/2020","1,526.5","1,505.1","1,532.9","1,505.1","","1.45%"
"09/08/2020","1,504.6","1,534.4","1,534.4","1,499.8","","-2.64%"
"09/07/2020","1,545.4","1,539.2","1,550.8","1,537.9","","0.92%"
"09/06/2020","1,531.4","1,534.1","1,537.3","1,520.4","","-0.25%"
"09/04/2020","1,535.3","1,546.6","1,563.4","1,501.5","","-0.61%"
"09/03/2020","1,544.7","1,592.5","1,592.5","1,538.5","","-2.99%"
"09/02/2020","1,592.3","1,578.8","1,595.0","1,567.4","","0.87%"
"09/01/2020","1,578.6","1,561.1","1,578.6","1,554.2","","1.07%"
"08/31/2020","1,561.9","1,577.5","1,577.5","1,561.9","","-1.04%"
"08/28/2020","1,578.3","1,570.5","1,578.3","1,567.1","","0.88%"
"08/27/2020","1,564.6","1,561.4","1,573.4","1,555.3","","0.28%"
"08/26/2020","1,560.2","1,570.7","1,572.6","1,559.7","","-0.70%"
"08/25/2020","1,571.2","1,572.6","1,574.2","1,556.8","","0.17%"
"08/24/2020","1,568.5","1,560.0","1,568.7","1,554.1","","1.03%"
"08/21/2020","1,552.5","1,563.4","1,563.4","1,545.4","","-0.76%"
"08/20/2020","1,564.3","1,567.8","1,570.4","1,554.5","","-0.49%"
"08/19/2020","1,572.1","1,570.4","1,585.2","1,570.0","","0.15%"
"08/18/2020","1,569.8","1,585.5","1,585.5","1,566.5","","-0.99%"
"08/17/2020","1,585.5","1,579.5","1,586.5","1,575.8","","0.48%"
"08/14/2020","1,577.9","1,575.8","1,583.5","1,567.9","","-0.12%"
"08/13/2020","1,579.8","1,580.3","1,590.1","1,576.0","","-0.22%"
"08/12/2020","1,583.2","1,577.9","1,595.1","1,574.2","","0.52%"
"08/11/2020","1,575.1","1,587.6","1,603.6","1,570.7","","-0.60%"
"08/10/2020","1,584.7","1,573.8","1,593.8","1,573.8","","0.99%"
"08/07/2020","1,569.2","1,542.5","1,569.3","1,539.5","","1.59%"
"08/06/2020","1,544.6","1,546.4","1,550.5","1,537.5","","-0.10%"
"08/05/2020","1,546.2","1,521.8","1,546.4","1,521.8","","1.91%"
"08/04/2020","1,517.2","1,506.5","1,517.2","1,501.6","","0.69%"
"08/03/2020","1,506.8","1,485.5","1,507.9","1,483.4","","1.78%"
"07/31/2020","1,480.4","1,495.1","1,495.1","1,457.6","","-0.98%"
"07/30/2020","1,495.1","1,499.2","1,499.2","1,475.2","","-0.37%"
"07/29/2020","1,500.6","1,471.4","1,501.9","1,471.4","","2.10%"
"07/28/2020","1,469.8","1,484.4","1,485.3","1,469.6","","-1.00%"
"07/27/2020","1,484.7","1,468.2","1,484.7","1,464.5","","1.16%"
"07/24/2020","1,467.6","1,488.7","1,488.7","1,466.1","","-1.52%"
"07/23/2020","1,490.2","1,489.3","1,507.2","1,477.2","","0.00%"
"07/22/2020","1,490.1","1,486.4","1,493.6","1,478.9","","0.18%"
"07/21/2020","1,487.5","1,472.1","1,496.7","1,472.1","","1.33%"
"07/20/2020","1,468.0","1,471.7","1,474.4","1,461.3","","-0.36%"
"07/17/2020","1,473.3","1,467.9","1,482.4","1,464.7","","0.39%"
"07/16/2020","1,467.6","1,473.8","1,473.8","1,460.1","","-0.72%"
"07/15/2020","1,478.3","1,432.5","1,485.0","1,432.5","","3.50%"
"07/14/2020","1,428.3","1,403.1","1,428.4","1,393.9","","1.76%"
"07/13/2020","1,403.6","1,427.4","1,452.3","1,403.1","","-1.34%"
"07/10/2020","1,422.7","1,398.9","1,422.7","1,395.7","","1.70%"
"07/09/2020","1,398.9","1,427.4","1,427.8","1,384.1","","-2.00%"
"07/08/2020","1,427.4","1,416.4","1,431.8","1,402.2","","0.81%"
"07/07/2020","1,416.0","1,441.3","1,441.3","1,414.2","","-1.86%"
"07/06/2020","1,442.9","1,435.9","1,461.3","1,435.9","","1.51%"
"07/03/2020","1,421.4","1,422.7","1,424.9","1,413.4","","-0.73%"
"07/02/2020","1,431.9","1,433.4","1,459.4","1,428.5","","0.32%"
"07/01/2020","1,427.3","1,443.3","1,451.5","1,423.7","","-0.97%"
"06/30/2020","1,441.4","1,418.6","1,444.1","1,413.2","","1.42%"
"06/29/2020","1,421.2","1,383.0","1,427.1","1,381.0","","3.08%"
"06/26/2020","1,378.8","1,411.4","1,411.4","1,375.6","","-2.44%"
"06/25/2020","1,413.3","1,388.4","1,413.7","1,375.4","","1.70%"
"06/24/2020","1,389.7","1,437.2","1,437.2","1,374.4","","-3.45%"
"06/23/2020","1,439.3","1,436.5","1,454.1","1,436.5","","0.41%"
"06/22/2020","1,433.5","1,417.7","1,433.5","1,401.0","","1.05%"
"06/19/2020","1,418.6","1,430.7","1,443.8","1,409.5","","-0.59%"
"06/18/2020","1,427.1","1,424.7","1,439.7","1,412.3","","0.04%"
"06/17/2020","1,426.5","1,453.3","1,456.8","1,424.6","","-1.77%"
"06/16/2020","1,452.3","1,432.3","1,473.7","1,427.8","","2.30%"
"06/15/2020","1,419.6","1,381.4","1,425.8","1,343.6","","2.30%"
"06/12/2020","1,387.7","1,367.0","1,412.9","1,349.4","","2.32%"
"06/11/2020","1,356.2","1,458.3","1,458.3","1,355.3","","-7.58%"
"06/10/2020","1,467.4","1,506.9","1,506.9","1,465.9","","-2.63%"
"06/09/2020","1,507.1","1,533.0","1,533.0","1,496.7","","-1.94%"
"06/08/2020","1,536.9","1,510.6","1,537.6","1,510.6","","1.97%"
"06/05/2020","1,507.2","1,460.2","1,525.6","1,460.2","","3.79%"
"06/04/2020","1,452.1","1,450.2","1,460.1","1,439.1","","0.00%"
"06/03/2020","1,452.1","1,425.4","1,463.5","1,425.4","","2.39%"
"06/02/2020","1,418.2","1,409.2","1,421.1","1,403.7","","0.91%"
"06/01/2020","1,405.4","1,396.3","1,419.9","1,395.5","","0.81%"
"05/29/2020","1,394.0","1,399.1","1,399.1","1,372.7","","-0.47%"
"05/28/2020","1,400.7","1,437.8","1,450.4","1,396.9","","-2.48%"
"05/27/2020","1,436.4","1,398.5","1,439.0","1,382.0","","3.11%"
"05/26/2020","1,393.1","1,361.2","1,406.8","1,361.2","","0.94%"
"05/25/2020","1,380.1","1,374.9","1,382.3","1,372.7","","1.15%"
"05/24/2020","1,364.3","1,352.8","1,365.4","1,350.9","","0.65%"
"05/22/2020","1,355.5","1,349.4","1,355.8","1,338.1","","0.59%"
"05/21/2020","1,347.6","1,345.7","1,354.6","1,334.0","","0.05%"
"05/20/2020","1,346.9","1,322.8","1,353.4","1,322.8","","3.00%"
"05/19/2020","1,307.7","1,330.3","1,339.1","1,307.3","","-1.95%"
"05/18/2020","1,333.7","1,290.9","1,338.4","1,290.9","","6.10%"
"05/15/2020","1,257.0","1,236.2","1,259.3","1,225.5","","1.57%"
"05/14/2020","1,237.6","1,226.7","1,237.6","1,181.1","","0.35%"
"05/13/2020","1,233.3","1,272.9","1,272.9","1,212.8","","-3.32%"
"05/12/2020","1,275.5","1,322.7","1,326.9","1,275.5","","-3.46%"
"05/11/2020","1,321.2","1,320.4","1,333.9","1,303.5","","-0.63%"
"05/08/2020","1,329.6","1,294.3","1,330.1","1,294.3","","3.64%"
"05/07/2020","1,282.9","1,268.3","1,290.9","1,268.3","","1.58%"
"05/06/2020","1,263.0","1,278.9","1,284.9","1,262.6","","-0.82%"
"05/05/2020","1,273.5","1,271.2","1,302.5","1,270.0","","0.75%"
"05/04/2020","1,264.0","1,254.9","1,264.0","1,234.0","","0.28%"
"05/01/2020","1,260.5","1,280.6","1,281.1","1,241.9","","-3.83%"
"04/30/2020","1,310.7","1,354.8","1,354.8","1,310.5","","-3.68%"
"04/29/2020","1,360.8","1,314.0","1,373.4","1,314.0","","4.83%"
"04/28/2020","1,298.1","1,301.2","1,316.7","1,282.8","","1.26%"
"04/27/2020","1,281.9","1,243.5","1,289.2","1,243.5","","3.96%"
"04/24/2020","1,233.1","1,216.7","1,238.3","1,210.6","","1.56%"
"04/23/2020","1,214.1","1,203.7","1,232.6","1,203.7","","1.04%"
"04/22/2020","1,201.5","1,203.0","1,213.3","1,196.5","","1.39%"
"04/21/2020","1,185.1","1,192.2","1,195.9","1,173.9","","-2.33%"
"04/20/2020","1,213.3","1,220.6","1,233.9","1,202.2","","-1.28%"
"04/17/2020","1,229.1","1,191.9","1,231.9","1,191.9","","4.33%"
"04/16/2020","1,178.1","1,185.1","1,187.8","1,154.5","","-0.50%"
"04/15/2020","1,184.0","1,221.7","1,221.7","1,176.0","","-4.31%"
"04/14/2020","1,237.3","1,232.3","1,251.9","1,224.1","","2.09%"
"04/13/2020","1,212.0","1,240.9","1,240.9","1,200.9","","-2.78%"
"04/09/2020","1,246.7","1,212.7","1,250.1","1,212.7","","4.62%"
"04/08/2020","1,191.7","1,151.0","1,197.2","1,147.3","","4.61%"
"04/07/2020","1,139.2","1,158.2","1,191.0","1,133.6","","0.03%"
"04/06/2020","1,138.8","1,085.9","1,139.9","1,085.9","","8.24%"
"04/03/2020","1,052.1","1,082.9","1,082.9","1,035.4","","-3.11%"
"04/02/2020","1,085.8","1,071.5","1,102.4","1,055.6","","1.29%"
"04/01/2020","1,072.0","1,127.7","1,127.7","1,064.6","","-7.03%"
"03/31/2020","1,153.1","1,155.7","1,164.6","1,130.3","","-0.45%"
"03/30/2020","1,158.3","1,134.1","1,158.6","1,120.0","","2.33%"
"03/27/2020","1,132.0","1,163.9","1,163.9","1,125.7","","-4.09%"
"03/26/2020","1,180.3","1,116.3","1,180.3","1,116.3","","6.30%"
"03/25/2020","1,110.4","1,100.1","1,146.8","1,075.9","","1.26%"
"03/24/2020","1,096.6","1,041.1","1,096.5","1,041.1","","9.39%"
"03/23/2020","1,002.4","1,014.1","1,017.9","966.4","","-1.13%"
"03/20/2020","1,013.9","1,064.7","1,087.7","1,009.5","","-4.24%"
"03/19/2020","1,058.7","988.7","1,069.2","968.9","","6.82%"
"03/18/2020","991.2","1,057.6","1,062.9","966.2","","-10.42%"
"03/17/2020","1,106.5","1,043.9","1,106.7","1,012.0","","6.66%"
"03/16/2020","1,037.4","1,175.0","1,175.0","1,035.2","","-14.22%"
"03/13/2020","1,209.5","1,153.8","1,209.5","1,109.4","","7.71%"
"03/12/2020","1,122.9","1,253.9","1,253.9","1,121.7","","-11.18%"
"03/11/2020","1,264.3","1,349.2","1,349.2","1,249.3","","-6.41%"
"03/10/2020","1,350.9","1,329.9","1,351.5","1,288.9","","2.85%"
"03/09/2020","1,313.4","1,396.2","1,396.2","1,310.8","","-9.37%"
"03/06/2020","1,449.2","1,476.6","1,476.6","1,417.3","","-2.00%"
"03/05/2020","1,478.8","1,522.9","1,522.9","1,462.9","","-3.42%"
"03/04/2020","1,531.2","1,500.1","1,531.2","1,494.6","","3.04%"
"03/03/2020","1,486.1","1,518.5","1,539.7","1,472.7","","-2.13%"
"03/02/2020","1,518.5","1,476.6","1,518.5","1,463.1","","2.85%"
"02/28/2020","1,476.4","1,496.8","1,496.8","1,448.2","","-1.43%"
"02/27/2020","1,497.9","1,545.3","1,554.0","1,495.9","","-3.54%"
"02/26/2020","1,552.8","1,572.3","1,588.3","1,551.4","","-1.22%"
"02/25/2020","1,571.9","1,630.9","1,633.1","1,569.0","","-3.45%"
"02/24/2020","1,628.1","1,676.6","1,676.6","1,620.1","","-3.01%"
"02/21/2020","1,678.6","1,694.7","1,694.7","1,673.2","","-1.03%"
"02/20/2020","1,696.1","1,689.4","1,698.9","1,677.6","","0.21%"
"02/19/2020","1,692.6","1,685.3","1,698.2","1,685.3","","0.54%"
"02/18/2020","1,683.5","1,686.0","1,687.4","1,674.6","","-0.24%"
"02/17/2020","1,687.6","1,687.6","1,687.6","1,687.6","","-0.18%"
"02/16/2020","1,690.7","1,688.3","1,691.9","1,688.3","","0.18%"
"02/14/2020","1,687.6","1,694.9","1,695.2","1,683.5","","-0.36%"
"02/13/2020","1,693.7","1,684.6","1,696.5","1,680.4","","0.26%"
"02/12/2020","1,689.4","1,684.4","1,690.1","1,683.0","","0.71%"
"02/11/2020","1,677.5","1,674.5","1,686.0","1,674.0","","0.59%"
"02/10/2020","1,667.7","1,654.9","1,667.7","1,653.7","","0.66%"
"02/07/2020","1,656.8","1,673.5","1,673.5","1,654.3","","-1.23%"
"02/06/2020","1,677.5","1,685.4","1,689.2","1,677.3","","-0.27%"
"02/05/2020","1,681.9","1,668.0","1,683.0","1,667.4","","1.52%"
"02/04/2020","1,656.8","1,644.4","1,661.0","1,644.4","","1.50%"
"02/03/2020","1,632.2","1,618.8","1,636.9","1,618.8","","1.12%"
"01/31/2020","1,614.1","1,643.7","1,643.7","1,610.6","","-2.07%"
"01/30/2020","1,648.2","1,641.5","1,648.4","1,630.9","","-0.06%"
"01/29/2020","1,649.2","1,661.1","1,663.8","1,649.0","","-0.55%"
"01/28/2020","1,658.3","1,651.1","1,661.2","1,651.1","","0.86%"
"01/27/2020","1,644.1","1,660.8","1,660.8","1,632.3","","-1.09%"
"01/24/2020","1,662.2","1,687.8","1,689.1","1,653.2","","-1.35%"
"01/23/2020","1,685.0","1,680.5","1,687.9","1,666.5","","0.03%"
"01/22/2020","1,684.5","1,691.1","1,694.4","1,682.9","","-0.09%"
"01/21/2020","1,685.9","1,695.5","1,695.5","1,684.3","","-0.81%"
"01/20/2020","1,699.6","1,699.6","1,699.6","1,699.6","","-0.14%"
"01/19/2020","1,702.0","1,699.6","1,702.1","1,698.5","","0.14%"
"01/17/2020","1,699.6","1,712.9","1,715.1","1,697.7","","-0.33%"
"01/16/2020","1,705.2","1,691.8","1,706.2","1,691.8","","1.36%"
"01/15/2020","1,682.4","1,673.7","1,688.1","1,673.4","","0.40%"
"01/14/2020","1,675.7","1,668.4","1,684.3","1,662.9","","0.37%"
"01/13/2020","1,669.6","1,659.0","1,669.6","1,652.3","","0.72%"
"01/10/2020","1,657.6","1,665.5","1,666.8","1,654.0","","-0.44%"
"01/09/2020","1,665.0","1,669.9","1,671.8","1,663.8","","0.08%"
"01/08/2020","1,663.6","1,658.5","1,669.3","1,658.2","","0.32%"
"01/07/2020","1,658.3","1,659.7","1,662.1","1,653.3","","-0.30%"
"01/06/2020","1,663.3","1,650.7","1,664.8","1,645.5","","0.14%"
"01/03/2020","1,660.9","1,655.0","1,664.0","1,648.5","","-0.35%"
"01/02/2020","1,666.8","1,675.9","1,678.1","1,653.5","","-0.53%"
"01/01/2020","1,675.6","1,674.8","1,677.2","1,673.9","","0.43%"
"12/31/2019","1,668.5","1,660.0","1,673.3","1,659.8","","0.26%"
"12/30/2019","1,664.2","1,669.9","1,670.2","1,658.1","","-0.29%"
"12/27/2019","1,669.0","1,681.3","1,681.7","1,666.4","","-0.51%"
"12/26/2019","1,677.7","1,680.2","1,680.4","1,675.1","","-0.17%"
"12/25/2019","1,680.5","1,681.7","1,681.8","1,680.3","","0.15%"
"12/24/2019","1,678.0","1,676.2","1,678.1","1,673.7","","0.23%"
"12/23/2019","1,674.1","1,674.0","1,675.3","1,666.2","","0.13%"
"12/20/2019","1,671.9","1,670.6","1,674.4","1,668.9","","0.29%"
"12/19/2019","1,667.1","1,662.5","1,667.2","1,660.6","","0.32%"
"12/18/2019","1,661.7","1,660.5","1,663.4","1,654.7","","0.25%"
"12/17/2019","1,657.6","1,650.6","1,657.7","1,649.6","","0.46%"
"12/16/2019","1,649.9","1,647.2","1,658.6","1,647.2","","0.73%"
"12/13/2019","1,638.0","1,643.8","1,650.2","1,632.7","","-0.42%"
"12/12/2019","1,644.8","1,631.8","1,654.1","1,629.9","","0.79%"
"12/11/2019","1,631.9","1,633.4","1,634.4","1,626.7","","0.01%"
"12/10/2019","1,631.7","1,629.1","1,633.7","1,626.4","","0.13%"
"12/09/2019","1,629.6","1,631.5","1,636.4","1,629.6","","-0.26%"
"12/06/2019","1,633.8","1,620.9","1,637.9","1,620.9","","1.18%"
"12/05/2019","1,614.8","1,617.2","1,620.8","1,611.8","","0.06%"
"12/04/2019","1,613.9","1,607.7","1,618.4","1,607.7","","0.70%"
"12/03/2019","1,602.6","1,602.8","1,603.1","1,589.7","","-0.31%"
"12/02/2019","1,607.6","1,626.6","1,627.3","1,606.6","","-1.04%"
"11/29/2019","1,624.5","1,630.2","1,633.6","1,623.9","","-0.35%"
"11/28/2019","1,630.2","1,630.0","1,634.0","1,627.7","","-0.24%"
"11/27/2019","1,634.1","1,626.8","1,634.8","1,626.8","","0.61%"
"11/26/2019","1,624.2","1,621.9","1,630.3","1,620.0","","0.14%"
"11/25/2019","1,621.9","1,594.5","1,624.0","1,594.5","","2.07%"
"11/22/2019","1,588.9","1,588.9","1,591.3","1,581.8","","0.31%"
"11/21/2019","1,584.0","1,594.1","1,595.6","1,581.0","","-0.48%"
"11/20/2019","1,591.6","1,593.4","1,602.7","1,582.0","","-0.42%"
"11/19/2019","1,598.3","1,595.0","1,603.0","1,592.0","","0.37%"
"11/18/2019","1,592.3","1,594.1","1,594.1","1,588.5","","-0.26%"
"11/15/2019","1,596.5","1,594.1","1,598.2","1,591.0","","0.48%"
"11/14/2019","1,588.8","1,587.3","1,594.7","1,586.7","","-0.02%"
"11/13/2019","1,589.2","1,588.3","1,591.9","1,581.1","","-0.37%"
"11/12/2019","1,595.1","1,595.6","1,604.6","1,593.4","","0.02%"
"11/11/2019","1,594.8","1,592.8","1,595.4","1,588.3","","-0.26%"
"11/08/2019","1,598.9","1,591.0","1,598.9","1,587.5","","0.31%"
"11/07/2019","1,594.0","1,598.2","1,607.4","1,590.3","","0.28%"
"11/06/2019","1,589.5","1,598.4","1,598.4","1,587.0","","-0.63%"
"11/05/2019","1,599.6","1,598.9","1,608.8","1,597.9","","0.14%"
"11/04/2019","1,597.4","1,597.1","1,602.1","1,593.7","","0.51%"
"11/01/2019","1,589.3","1,569.2","1,589.3","1,569.2","","1.72%"
"10/31/2019","1,562.5","1,570.2","1,570.5","1,552.9","","-0.66%"
"10/30/2019","1,572.8","1,575.6","1,575.6","1,562.0","","-0.27%"
"10/29/2019","1,577.1","1,571.8","1,581.1","1,569.5","","0.33%"
"10/28/2019","1,571.9","1,563.5","1,577.0","1,563.5","","0.85%"
"10/25/2019","1,558.7","1,549.0","1,562.6","1,547.8","","0.55%"
"10/24/2019","1,550.2","1,556.6","1,557.3","1,544.9","","-0.17%"
"10/23/2019","1,552.9","1,550.6","1,554.7","1,545.9","","0.13%"
"10/22/2019","1,550.9","1,550.8","1,557.9","1,547.3","","0.05%"
"10/21/2019","1,550.1","1,541.7","1,557.0","1,541.7","","0.95%"
"10/18/2019","1,535.5","1,539.2","1,540.7","1,525.5","","-0.41%"
"10/17/2019","1,541.8","1,530.2","1,542.7","1,530.2","","1.10%"
"10/16/2019","1,525.1","1,521.5","1,529.6","1,520.4","","0.12%"
"10/15/2019","1,523.3","1,508.5","1,528.4","1,507.8","","1.19%"
"10/14/2019","1,505.4","1,507.3","1,508.6","1,500.0","","-0.43%"
"10/11/2019","1,511.9","1,487.0","1,525.8","1,487.0","","1.79%"
"10/10/2019","1,485.4","1,480.7","1,491.6","1,480.7","","0.40%"
"10/09/2019","1,479.5","1,480.0","1,484.8","1,476.5","","0.47%"
"10/08/2019","1,472.6","1,494.6","1,494.6","1,472.6","","-1.68%"
"10/07/2019","1,497.8","1,498.7","1,507.3","1,492.6","","-0.19%"
"10/04/2019","1,500.7","1,486.6","1,500.8","1,482.0","","0.97%"
"10/03/2019","1,486.3","1,476.4","1,487.4","1,462.2","","0.45%"
"10/02/2019","1,479.6","1,493.1","1,493.1","1,469.1","","-0.92%"
"10/01/2019","1,493.4","1,523.9","1,539.1","1,491.6","","-1.97%"
"09/30/2019","1,523.4","1,521.5","1,530.7","1,518.3","","0.19%"
"09/27/2019","1,520.5","1,534.1","1,539.4","1,515.6","","-0.84%"
"09/26/2019","1,533.3","1,549.5","1,549.5","1,531.0","","-1.12%"
"09/25/2019","1,550.7","1,533.1","1,552.9","1,530.7","","1.11%"
"09/24/2019","1,533.6","1,559.5","1,562.6","1,530.3","","-1.58%"
"09/23/2019","1,558.2","1,556.9","1,563.6","1,552.4","","-0.10%"
"09/20/2019","1,559.8","1,561.6","1,570.0","1,554.2","","-0.11%"
"09/19/2019","1,561.5","1,570.8","1,581.3","1,560.9","","-0.44%"
"09/18/2019","1,568.3","1,577.5","1,577.5","1,557.2","","-0.63%"
"09/17/2019","1,578.3","1,582.4","1,582.4","1,569.4","","-0.40%"
"09/16/2019","1,584.6","1,574.7","1,590.5","1,570.5","","0.41%"
"09/13/2019","1,578.1","1,579.2","1,589.5","1,577.1","","0.20%"
"09/12/2019","1,575.1","1,575.8","1,580.7","1,562.8","","-0.04%"
"09/11/2019","1,575.7","1,543.9","1,575.8","1,541.9","","2.12%"
"09/10/2019","1,543.0","1,523.6","1,543.6","1,516.6","","1.23%"
"09/09/2019","1,524.2","1,507.5","1,526.1","1,506.8","","1.27%"
"09/06/2019","1,505.2","1,511.5","1,517.0","1,504.9","","-0.37%"
"09/05/2019","1,510.7","1,491.3","1,521.8","1,491.3","","1.75%"
"09/04/2019","1,484.8","1,475.4","1,487.9","1,475.4","","0.85%"
"09/03/2019","1,472.3","1,494.0","1,494.0","1,467.5","","-0.45%"
"09/02/2019","1,479.0","1,484.9","1,495.9","1,471.8","","-0.39%"
"09/01/2019","1,484.8","1,477.7","1,485.3","1,477.7","","-0.67%"
"08/30/2019","1,494.8","1,499.1","1,504.5","1,488.3","","-0.13%"
"08/29/2019","1,496.7","1,478.5","1,498.8","1,478.5","","1.63%"
"08/28/2019","1,472.7","1,455.9","1,478.0","1,450.3","","1.15%"
"08/27/2019","1,456.0","1,479.5","1,485.7","1,454.9","","-1.35%"
"08/26/2019","1,476.0","1,461.6","1,476.3","1,461.6","","1.13%"
"08/23/2019","1,459.5","1,504.3","1,505.7","1,456.9","","-3.09%"
"08/22/2019","1,506.0","1,510.8","1,516.5","1,500.4","","-0.25%"
"08/21/2019","1,509.9","1,498.5","1,512.1","1,498.5","","0.79%"
"08/20/2019","1,498.0","1,508.6","1,508.6","1,497.8","","-0.72%"
"08/19/2019","1,508.8","1,496.6","1,515.3","1,496.6","","1.02%"
"08/16/2019","1,493.6","1,462.1","1,494.7","1,462.1","","2.19%"
"08/15/2019","1,461.6","1,467.6","1,470.9","1,456.3","","-0.40%"
"08/14/2019","1,467.5","1,509.6","1,509.6","1,465.5","","-2.85%"
"08/13/2019","1,510.6","1,493.4","1,522.8","1,490.0","","1.09%"
"08/12/2019","1,494.3","1,512.8","1,512.8","1,491.6","","-1.24%"
"08/09/2019","1,513.0","1,531.0","1,531.0","1,510.0","","-1.25%"
"08/08/2019","1,532.1","1,502.3","1,533.5","1,502.3","","2.10%"
"08/07/2019","1,500.7","1,501.5","1,504.6","1,478.5","","-0.09%"
"08/06/2019","1,502.1","1,487.7","1,502.9","1,483.4","","0.99%"
"08/05/2019","1,487.4","1,532.4","1,532.4","1,472.7","","-3.02%"
"08/02/2019","1,533.7","1,550.5","1,550.5","1,522.4","","-1.10%"
"08/01/2019","1,550.8","1,574.9","1,587.8","1,546.5","","-1.51%"
"07/31/2019","1,574.6","1,586.8","1,599.4","1,568.4","","-0.69%"
"07/30/2019","1,585.6","1,567.6","1,586.3","1,558.0","","1.06%"
"07/29/2019","1,569.0","1,578.9","1,580.0","1,565.6","","-0.63%"
"07/26/2019","1,579.0","1,561.9","1,581.5","1,561.9","","1.12%"
"07/25/2019","1,561.4","1,580.2","1,580.2","1,560.7","","-1.20%"
"07/24/2019","1,580.4","1,554.1","1,581.6","1,550.6","","1.64%"
"07/23/2019","1,555.0","1,546.1","1,555.2","1,544.8","","0.66%"
"07/22/2019","1,544.8","1,549.7","1,554.3","1,543.6","","-0.20%"
"07/19/2019","1,547.9","1,554.9","1,561.6","1,547.6","","-0.50%"
"07/18/2019","1,555.6","1,550.3","1,557.4","1,546.0","","0.31%"
"07/17/2019","1,550.8","1,561.7","1,561.7","1,547.8","","-0.72%"
"07/16/2019","1,562.0","1,561.5","1,569.6","1,558.2","","0.01%"
"07/15/2019","1,561.8","1,570.7","1,573.9","1,558.8","","-0.52%"
"07/12/2019","1,570.0","1,558.7","1,574.5","1,558.7","","0.78%"
"07/11/2019","1,557.9","1,565.5","1,567.9","1,552.4","","-0.46%"
"07/10/2019","1,565.0","1,564.6","1,572.8","1,558.8","","0.16%"
"07/09/2019","1,562.6","1,559.0","1,562.7","1,554.1","","0.08%"
"07/08/2019","1,561.4","1,574.2","1,574.2","1,559.0","","-0.90%"
"07/05/2019","1,575.6","1,571.1","1,575.8","1,559.6","","-0.22%"
"07/04/2019","1,579.1","1,577.5","1,581.6","1,575.2","","0.44%"
"07/03/2019","1,572.1","1,562.2","1,572.1","1,562.2","","0.74%"
"07/02/2019","1,560.5","1,569.5","1,569.5","1,552.9","","-0.58%"
"07/01/2019","1,569.7","1,574.7","1,586.8","1,562.8","","0.20%"
"06/28/2019","1,566.6","1,548.1","1,568.6","1,548.1","","1.29%"
"06/27/2019","1,546.6","1,518.9","1,546.6","1,518.9","","1.90%"
"06/26/2019","1,517.8","1,523.3","1,530.1","1,517.8","","-0.21%"
"06/25/2019","1,521.0","1,531.0","1,533.2","1,520.5","","-0.59%"
"06/24/2019","1,530.1","1,550.1","1,551.7","1,530.1","","-1.26%"
"06/21/2019","1,549.6","1,561.9","1,561.9","1,546.1","","-0.89%"
"06/20/2019","1,563.5","1,560.3","1,570.7","1,556.1","","0.51%"
"06/19/2019","1,555.6","1,550.5","1,556.5","1,547.6","","0.35%"
"06/18/2019","1,550.2","1,532.9","1,560.2","1,532.9","","1.14%"
"06/17/2019","1,532.8","1,523.3","1,538.6","1,523.3","","0.67%"
"06/14/2019","1,522.5","1,535.3","1,535.3","1,522.4","","-0.87%"
"06/13/2019","1,535.8","1,520.5","1,536.0","1,520.5","","1.05%"
"06/12/2019","1,519.8","1,518.6","1,522.0","1,512.4","","0.05%"
"06/11/2019","1,519.1","1,525.0","1,536.2","1,513.2","","-0.29%"
"06/10/2019","1,523.6","1,516.6","1,535.6","1,516.6","","0.61%"
"06/07/2019","1,514.4","1,504.7","1,518.9","1,504.7","","0.72%"
"06/06/2019","1,503.5","1,506.4","1,508.5","1,490.8","","-0.22%"
"06/05/2019","1,506.8","1,510.1","1,514.3","1,494.1","","-0.12%"
"06/04/2019","1,508.6","1,475.3","1,508.6","1,475.3","","2.62%"
"06/03/2019","1,470.0","1,465.9","1,476.8","1,460.5","","0.31%"
